Time  E_hot  E_cold
276000  -158.048711182803  150.589527059169
277000  -159.538474179326  149.695755465881
278000  -159.81698624027  150.41401773886
279000  -160.661509610135  148.899992039888
280000  -164.213282103318  148.963732771525
281000  -163.659937406242  151.813680020297
282000  -164.692547099272  151.026922373502
283000  -163.143225181616  154.838623341522
284000  -164.313028998978  153.353334459477
285000  -166.770839557996  156.343372840725
286000  -164.816564291258  157.443323231491
287000  -164.288449380161  159.270285031062
288000  -166.455287563849  160.029849084867
289000  -166.403257288892  160.647231851228
290000  -166.099793364235  160.783985239034
291000  -167.064632909023  161.096353821961
292000  -167.182565951143  161.166273884246
293000  -168.207925815151  161.057250960339
294000  -168.530897274393  160.669629226867
295000  -168.14283826775  159.682011784837
296000  -170.488343376714  161.22445279155
297000  -171.922787092296  160.200187310741
298000  -171.414574909514  162.812355886678
299000  -173.692340472428  163.313340737803
300000  -174.269920638741  164.632087671786
301000  -173.008203269574  164.948668142394
302000  -175.230870373048  166.093577833681
303000  -176.159032321454  166.367692909067
304000  -174.778035473049  167.909001068856
305000  -174.815868834683  165.956188619644
306000  -174.805667815566  164.149993815392
307000  -175.716059474384  164.94573747375
308000  -174.781005801744  165.843997526021
309000  -177.778066928232  168.708478066602
310000  -180.280290295204  168.596323190511
311000  -178.236087609852  170.11636540661
312000  -180.078541299901  168.495750117429
313000  -179.438752052851  170.63588968082
314000  -177.908610892787  168.890634907145
315000  -178.622592288411  169.00680508129
316000  -177.365010366122  170.4051572712
317000  -178.339997031655  172.427621748251
318000  -181.395241185468  172.031844491172
319000  -178.423621711766  171.605014689904
320000  -181.552135064378  171.332695061145
321000  -179.239140667524  170.958481162731
322000  -181.687382667312  171.301332567962
323000  -180.633688191704  171.145340174545
324000  -182.808051428187  171.359526260454
325000  -183.757220751388  170.832517771742
326000  -182.28592268419  174.592548818168
327000  -182.386446162611  173.582964077437
328000  -184.944994206905  175.532069335791
329000  -181.98135045096  176.861929802813
330000  -185.604708180888  178.931873104039
331000  -184.748597018046  179.008483179516
332000  -184.989707817109  178.272227853592
333000  -186.830115274346  179.69367529895
334000  -184.38578472133  180.483807829928
335000  -186.802864274912  179.85394558938
336000  -184.589119138333  178.734509171211
337000  -184.689949461189  181.997271742807
338000  -184.057108493572  182.482853689505
339000  -185.895362260414  182.101310424479
340000  -182.518707803172  183.382392776162
341000  -185.480189535653  181.997600365232
342000  -185.807626053655  182.629014424128
343000  -183.651643841632  186.771478182075
344000  -186.161229136959  182.380409916798
345000  -186.075069551063  185.272845843921
346000  -186.687220680232  185.393789958791
347000  -188.1940191666  187.005587856851
348000  -187.304562589313  186.579429750813
349000  -185.700429971239  187.50883972774
350000  -184.97116107219  186.180805972013
351000  -187.679992616815  187.611711513789
352000  -187.845681496591  188.414741240214
353000  -185.299737935921  187.354687718368
354000  -186.862838852768  189.519738629833
355000  -187.297864573518  190.593963869605
356000  -187.655360327262  191.068507506208
357000  -189.814295390888  190.606513628372
358000  -189.544846826039  190.865335678271
359000  -188.773904651615  191.853846519132
360000  -189.935301281626  192.919614911593
361000  -189.590524129686  192.024041472459
362000  -190.969319509129  191.541527920635
363000  -189.855345020825  192.911008028925
364000  -189.194141302604  194.151487266816
365000  -192.736926275842  194.990691505181
366000  -191.85286613435  195.068133330814
367000  -193.567112503823  195.589075666746
368000  -191.363515711024  195.780256389163
369000  -191.656256614891  196.380242822547
370000  -192.772673058909  196.324584058916
371000  -193.892215391498  197.406929676944
372000  -192.606131130336  198.781017403719
373000  -194.367433166215  200.350753350975
374000  -195.992246675059  201.711790387298
375000  -195.457113429464  201.180195302496
376000  -195.506419308815  199.939691235377
377000  -197.579586254732  202.588215159689
378000  -195.856131680743  201.714637998446
379000  -199.124777736809  200.392737607907
380000  -200.013802245031  200.773903497263
381000  -198.24364322684  200.25416262235
382000  -200.433726839372  201.811702065309
383000  -202.926339949006  204.098474774934
384000  -202.917475234847  204.118201420754
385000  -203.242498934877  206.186864823392
386000  -206.076095194995  206.700858739452
387000  -207.593400070534  206.844832165087
