time_ps,DeltaT_mean_K,DeltaT_SEM_K,Integral_DeltaT_Kps,Q_hot_mean_eV,Q_cold_mean_eV,Q_sym_mean_eV,Q_sym_SEM_eV,T_all_mean_K,fit_mask,Q_sym_fit_eV
7.0,46.03183138095039,1.7322044009560305,336.69316652059996,3.405526916046438,3.4053526606221567,3.4054397883342973,0.32586999408047906,299.4242593622332,1,2.6824504564068556
7.5,45.73586714955799,1.2134940676338097,359.63509115322705,3.4695157273905353,3.469534174119326,3.4695249507549306,0.22354506472615635,299.207632805286,1,2.9057941677593715
8.0,46.49425396734381,1.3621402055819691,382.6926214324525,3.8506954267320905,3.850583876259043,3.850639651495567,0.31445977455636226,299.20970064491763,1,3.1302633206159474
8.5,45.462396941876776,1.3188663796157918,405.6817841597576,3.695431080990238,3.6953196716596723,3.695375376324955,0.4940014252836854,299.301712723162,1,3.354066903210809
9.0,45.25354819109042,1.2534653823406026,428.3607704429994,3.6129899555960945,3.612748069239751,3.612869012417923,0.550004237163169,299.451941228594,1,3.574850863027697
9.5,45.34372027451364,1.4644579938627527,451.0100875594004,3.933693478480927,3.933342388379242,3.9335179334300845,0.413679514490118,299.84386523828397,1,3.795345988235411
10.0,43.7345080855816,1.0640808849764765,473.2796446494242,3.993656171047951,3.993612274179031,3.9936342226134913,0.5380841059984173,298.9707541376374,1,4.0121440821315595
10.5,45.0063148595594,1.0078410862226577,495.46485038570944,4.218454227432266,4.218127356439799,4.218290791936033,0.6932291644980931,299.905921266316,1,4.228121000616174
11.0,44.15939366315541,1.2259136903362817,517.7562775163882,4.549123192202205,4.548847841680254,4.548985516941229,0.7686729988280924,299.45629744008875,1,4.445132003242758
11.5,43.586941294957036,1.0650007332307436,539.6928612559163,4.707831794496269,4.7076769240600695,4.707754359278169,0.8125515300462742,299.1730668256482,1,4.6586885424275195
12.0,43.100905434910565,1.9125535426305957,561.3648229383832,4.797679857193179,4.797449181760749,4.797564519476964,0.5950233043578427,299.3397935952134,1,4.869668938883359
12.5,44.23761705268881,1.1945581709735908,583.199453560283,4.641104390885994,4.640610844358162,4.6408576176220775,0.5167572294532623,299.8249501912066,1,5.08223294635861
13.0,42.731530536589204,1.245100455078239,604.9417404576025,5.206482713872356,5.206386871060386,5.2064347924663705,0.6922775386086193,299.117924032624,1,5.293897971272539
13.5,42.85787970674524,1.1510885429504978,626.3390930184361,5.511286925943932,5.510951750919048,5.51111933843149,0.442934875702222,299.5567741753528,1,5.502204999151899
14.0,43.116536519569785,1.5610414509340764,647.8326970750148,5.569780302982326,5.569364478720672,5.5695723908515,0.44564822900734147,299.18322846219456,1,5.711449052438987
14.5,41.648289819348996,1.592705358469864,669.0239036597445,5.742516105190407,5.7422752711390785,5.742395688164743,0.569263452444207,298.991989181513,1,5.917749212624346
15.0,41.80917734415941,0.8338266974670974,689.8882704506216,5.80198982828224,5.801788217280409,5.8018890227813245,0.6716993436915818,299.0567851403218,1,6.120867529361709
15.5,40.96431451979881,0.9572681080367632,710.5816434166111,5.943643914084713,5.9434272842998315,5.943535599192272,0.6650138416119202,299.35437304304025,1,6.322321190841054
16.0,40.95772446246557,1.4278328704267385,731.0621531621772,5.791915756523849,5.791564199799905,5.791739978161877,0.7151866636620045,299.1464927188818,1,6.521702591059799
16.5,42.955515795552365,1.0986303509896285,752.0404632266817,5.737986840004669,5.737633552159968,5.737810196082319,0.5984812241179013,299.3006991586402,1,6.725930165805072
17.0,40.909961809061585,0.8054539262894134,773.0068326278351,6.322271265304517,6.322073419160006,6.322172342232261,0.6101833165093481,298.9870676182006,1,6.930041496071665
17.5,40.98477873006641,1.0563509687031631,793.4805177626172,6.554242522259665,6.553663073998905,6.553952798129285,0.6144264177514915,299.44555077989963,1,7.129356457492206
18.0,40.08745138352683,0.4423828706101683,813.7485752910155,6.824328024620445,6.823819138500403,6.824073581560424,0.7501769726755263,299.2985413279086,1,7.326669597640048
18.5,39.99940886376322,0.5547510269816345,833.7702903528381,7.410475030798262,7.410211491380323,7.4103432610892925,0.7540388132688723,299.34756794925244,1,7.521584550119253
19.0,40.22442238230779,1.2019351296941272,853.8262481643558,7.391872118722676,7.391338461900159,7.391605290311418,0.7617319694103235,299.7423246566976,1,7.7168328618491016
19.5,39.657262888643615,0.6382476319047258,873.7966694820936,7.8448111488562065,7.8444128461189395,7.844611997487573,0.5721949935328562,299.3949443086344,1,7.911248460618602
20.0,39.65199771124544,0.6120086039005105,893.6239846320659,8.021243514350498,8.0207182629405,8.0209808886455,0.6446075428482161,299.5500286677926,1,8.104270895425707
20.5,37.96719011992418,0.6563929474044159,913.0287815898583,8.09674618269437,8.096170829841139,8.096458506267755,0.6717428533844788,299.5663233966105,1,8.293180040582246
21.0,37.810914986117794,0.5593845672524478,931.9733078663688,8.21698532710434,8.21679766321904,8.21689149516169,0.6706260445728103,298.90131569696223,1,8.477608368901038
21.5,38.12367932701521,0.7210005431934563,950.9569564446521,8.030842270912036,8.030222490458982,8.030532380685509,0.5302201156099642,299.38141158855143,1,8.662417559776674
22.0,39.111557308740224,1.1799177845855404,970.2657656035909,8.040255096333567,8.03977487298107,8.040014984657319,0.39501840211577294,299.58079832957543,1,8.850392246661567
22.5,37.97977894752121,0.9997811372794891,989.5385996676563,8.345433972390856,8.345092786780151,8.345263379585504,0.3389124198343134,298.8956517732688,1,9.038016709607799
23.0,37.95358515493721,1.0213118254122573,1008.5219406932708,8.440546660943074,8.440013196021027,8.44027992848205,0.3490119019883683,299.2958287779666,1,9.222822906403575
23.5,36.96763625687301,0.2928083832424647,1027.2522460462235,8.833984082166172,8.833615162099886,8.833799622133029,0.45258725684032364,298.92520370164993,1,9.40516575598059
24.0,36.61619691113035,0.8266752564569755,1045.6482043382243,9.193617631551934,9.19329065451966,9.193454143035797,0.46327512431030443,299.23033233734657,1,9.584253677530924
24.5,36.695636772966225,1.1463063946023735,1063.9761627592484,9.204356904516317,9.204051292360964,9.204204098438641,0.4097264725534903,299.4118186330776,1,9.762679608258836
25.0,36.2973443376618,0.8484664551037484,1082.2244080369053,9.3224535174626,9.321958706681471,9.322206112072035,0.48652379365936693,299.4046101120202,1,9.940329517377041
25.5,36.95906891962742,0.9192505131482023,1100.5385113512275,9.472858263086346,9.472584030759027,9.472721146922686,0.4897247796271756,299.2775421071636,1,10.118620566180201
26.0,35.40953103086298,1.0556825074262246,1118.6306613388501,9.884718011790028,9.884326046299247,9.884522029044637,0.47168998619628943,299.3595930520058,1,10.294750859923532
26.5,35.06684884162039,0.9964297515914835,1136.249756306971,10.037875456258371,10.03738935545989,10.037632405859132,0.6585316658077199,299.33487561545303,1,10.46627587902573
27.0,35.5213688192538,0.9480536782331122,1153.8968107221895,10.015241381262422,10.014881044640788,10.015061212951604,0.7353043288477038,299.11440855512444,1,10.638073088311714
27.5,35.37523344009577,0.9322058549461447,1171.6209612870268,10.055563048250951,10.055125720439538,10.055344384345243,0.611591512416525,299.35571162473155,1,10.810620842308424
28.0,33.72223310739702,1.2053379343544568,1188.8953279239,10.475053937466328,10.474577979960305,10.474815958713316,0.6224695473900571,299.2197598816238,1,10.978789869873637
28.5,34.3553899693522,0.7084775461599242,1205.9147336930873,10.540065328324454,10.539455991819704,10.53976066007208,0.5416100319022636,299.58205550252603,1,11.144476808104564
29.0,33.41538338757101,0.8801389336808145,1222.8574270323181,10.675184336972233,10.674762425499647,10.67497338123594,0.613538745024257,298.96214119946563,1,11.309416937203842
29.5,33.68528038619439,0.9650239202531362,1239.6325929757595,10.89981594708497,10.89941651663903,10.899616231862002,0.6249393935549409,299.05441028105514,1,11.472726157348092
30.0,33.4221535059754,1.0879233320028852,1256.409451448802,11.12875152845827,11.128472023699578,11.128611776078923,0.5437638056870796,298.8961853622278,1,11.636051854568645
30.5,32.655937996491005,0.8202813034496427,1272.9289743244185,11.341002872216086,11.340428650419199,11.340715761317643,0.5528424911991326,299.2869674862592,1,11.796872344039084
31.0,31.990843175428996,1.2016877531216426,1289.0906696173986,11.386757935118112,11.386434180261858,11.386596057689985,0.5758956511523899,299.106535793854,1,11.954209318433517
31.5,32.52329870338601,1.335120863624552,1305.2192050871024,11.44823796588862,11.447521146241343,11.447879556064981,0.6176520991816815,299.65175200601715,1,12.111223476058349
32.0,33.44432033223558,1.3041586333945137,1321.7111098460077,11.725519611164781,11.724815826860867,11.725167719012825,0.5237518679061651,299.66675763493157,1,12.271775098256942
