Time  E_hot  E_cold
1391000  -1289.99532114216  1284.42243311534
1392000  -1288.52790009554  1283.15894685443
1393000  -1292.39958937402  1289.06794096838
1394000  -1290.5263666528  1288.16596008892
1395000  -1292.31876367628  1288.7979397029
1396000  -1292.28483784535  1289.62825656734
1397000  -1294.69049916746  1293.59062487599
1398000  -1296.96884609835  1292.02383014362
1399000  -1298.19122635701  1291.38920614765
1400000  -1297.86000324275  1291.11501100602
1401000  -1295.16585523758  1290.76464794468
1402000  -1296.58132338501  1295.15023777738
1403000  -1298.93195384956  1299.0789173781
1404000  -1298.71260316915  1298.4871459517
1405000  -1302.33901454886  1298.90750528596
1406000  -1304.32051718198  1295.89266816727
1407000  -1304.16033484038  1300.8286243426
1408000  -1307.1320251407  1303.69703162556
1409000  -1307.48620310102  1304.45410529606
1410000  -1309.78698169498  1305.87369804474
1411000  -1309.99449830116  1305.36979528343
1412000  -1313.40509623268  1303.9841873021
1413000  -1313.05819704763  1308.03990960237
1414000  -1316.15618159239  1305.9619851596
1415000  -1313.34973219268  1310.31461914848
1416000  -1311.38158766148  1311.71648808912
1417000  -1314.54589142381  1311.99925540242
1418000  -1315.83540495603  1313.5280439988
1419000  -1315.91354290285  1311.40122353673
1420000  -1314.54792206431  1314.21856954032
1421000  -1320.16381823529  1316.84694089299
1422000  -1318.0102668985  1317.47378910632
1423000  -1319.33272269074  1319.09654708972
1424000  -1314.63694795373  1318.97391258006
1425000  -1318.63867861085  1318.44426242043
1426000  -1322.02824372206  1322.99279361759
1427000  -1324.67036149109  1324.25410562155
1428000  -1322.91919217596  1324.64602561879
1429000  -1325.74326150337  1327.33870490136
1430000  -1324.22315162094  1329.73993250326
1431000  -1324.86401982031  1329.20814037829
1432000  -1324.72540259122  1327.95256723541
1433000  -1326.99182214473  1330.57365325325
1434000  -1328.07626533619  1328.90112725129
1435000  -1329.23730818298  1330.93825318474
1436000  -1327.06756489459  1332.02903597707
1437000  -1329.7280263918  1331.54452291486
1438000  -1331.38431131228  1334.01203692797
1439000  -1332.66064113454  1333.66466691982
1440000  -1331.22716105439  1335.62499968178
1441000  -1333.10672528512  1335.39812085231
1442000  -1332.56069873805  1341.08593670759
1443000  -1337.00638544106  1337.84677115245
1444000  -1336.79478886889  1340.67603535484
1445000  -1336.29037551132  1337.16108439791
1446000  -1336.0370039743  1338.10239864359
1447000  -1337.09860676793  1336.98663118422
1448000  -1340.72510817637  1338.20342713701
1449000  -1339.59419430851  1342.79260603654
1450000  -1342.19107033718  1343.04105142097
1451000  -1344.83186203852  1342.36958898268
1452000  -1342.4034234788  1342.09182733667
1453000  -1346.58996823891  1344.48446954728
1454000  -1345.48309332114  1345.31188960072
1455000  -1347.15365218937  1347.4344667379
1456000  -1348.46392620214  1346.18036779649
1457000  -1348.64982905954  1347.21497449431
1458000  -1350.21756393858  1350.01169339658
1459000  -1351.58394502253  1351.71060589778
1460000  -1351.81316354741  1351.14440043433
1461000  -1351.8749630627  1351.56197965238
1462000  -1354.27861102781  1352.61165731727
1463000  -1354.38913021418  1355.00368652144
1464000  -1355.78347097323  1355.71644563098
1465000  -1357.08319885492  1350.12925304295
1466000  -1361.44102467399  1357.21341157395
1467000  -1361.35055014113  1357.92446198633
1468000  -1360.43962018255  1359.05394051615
1469000  -1363.57921820476  1360.63679117106
1470000  -1364.11084148795  1361.40975277092
1471000  -1366.3175177671  1363.10092240051
1472000  -1362.31222594987  1363.7879827859
1473000  -1363.12174150307  1364.36441644376
1474000  -1366.3134098295  1368.80919694388
1475000  -1368.67668083095  1365.96957738876
1476000  -1366.11459754034  1366.80378168919
1477000  -1367.79778141515  1367.69679401127
1478000  -1370.07306942046  1368.72413973508
1479000  -1368.96531208722  1369.82211138532
1480000  -1369.66683068767  1370.87170383653
1481000  -1371.73293804253  1367.94780124941
1482000  -1373.39406407489  1369.3279841569
1483000  -1372.46574462119  1370.33438137611
1484000  -1371.85888707893  1371.55749286073
1485000  -1371.4710519824  1374.64603963855
1486000  -1369.83532278078  1373.40021553256
1487000  -1374.26685544851  1374.82331841881
1488000  -1368.65338214262  1375.48186660841
1489000  -1374.26535572036  1375.67813754781
1490000  -1377.39096228448  1378.6884944141
1491000  -1375.58904830644  1381.57503361903
1492000  -1376.85809558375  1384.14267001772
1493000  -1378.74315427298  1384.19100405121
1494000  -1380.87648813275  1383.45125986001
1495000  -1384.13006211885  1387.59989701721
1496000  -1385.75393865798  1387.77048147256
1497000  -1386.62065084709  1386.83852158788
1498000  -1389.88850547489  1386.11973317576
1499000  -1391.54176674115  1385.66953861369
1500000  -1393.93763137362  1390.30369887641
1501000  -1395.52555538764  1391.05707920264
1502000  -1396.83223695741  1392.03175915327
1503000  -1397.41246978448  1391.88031310247
1504000  -1399.60923308719  1391.36634506668
1505000  -1400.03628544087  1394.32265956958
1506000  -1403.30498680601  1399.65069789131
1507000  -1403.49561060527  1397.34869446131
1508000  -1409.55427038833  1399.5356839836
1509000  -1409.42169645408  1400.88020752952
1510000  -1410.49970482347  1402.80972924266
1511000  -1409.06097649777  1403.00846394709
1512000  -1408.90985773836  1405.92881136125
1513000  -1410.3419147532  1408.55446905254
1514000  -1409.07736502619  1405.39051159699
1515000  -1413.4511046043  1408.02792922279
1516000  -1413.37226465023  1415.85177758294
1517000  -1413.42635735202  1414.54001142564
1518000  -1413.34002554644  1413.89191393479
1519000  -1414.75650775047  1416.80820556434
1520000  -1415.2283168218  1417.00043031334
1521000  -1417.24520926664  1416.12489105828
1522000  -1415.38919050024  1418.36277087127
1523000  -1419.42402621611  1416.81941906397
1524000  -1418.86962638209  1421.18044770704
1525000  -1422.95917480191  1420.43435461984
1526000  -1419.63842011095  1419.17971217072
1527000  -1424.00510770029  1421.16450365289
1528000  -1422.70549650215  1423.49664746982
1529000  -1422.86113195539  1423.59999240088
1530000  -1427.76638071815  1427.01472173877
1531000  -1426.43240239637  1426.97843581103
1532000  -1427.85899338223  1428.88912239415
1533000  -1428.61733726942  1431.44393611144
1534000  -1430.74827786259  1429.13309122674
1535000  -1428.24955418387  1430.47493172248
1536000  -1429.26580970967  1433.89071216369
1537000  -1436.04775077103  1430.97413098758
1538000  -1433.33506192947  1430.4383552427
1539000  -1437.73391959174  1430.48603640795
1540000  -1434.78153282085  1433.04560292598
1541000  -1438.41584425653  1433.43792946302
1542000  -1440.68663570589  1432.92832228764
1543000  -1446.25552593378  1431.95666932978
1544000  -1441.66510551982  1432.71962614639
1545000  -1444.71990795398  1435.88742817259
1546000  -1445.4844672443  1437.27741493093
1547000  -1447.80919974968  1436.69488161823
1548000  -1447.01164774908  1439.54604013777
1549000  -1449.63094777062  1439.49088863287
1550000  -1453.37514312252  1440.9727135372
1551000  -1448.31398390504  1443.22360598782
1552000  -1453.63326222416  1444.10515089527
1553000  -1455.79988275979  1443.31207336952
1554000  -1455.6248383252  1447.09892201464
1555000  -1455.3323073814  1444.38340724413
1556000  -1459.11970314213  1447.99334042588
1557000  -1456.4358111081  1445.44847269304
1558000  -1458.22908773049  1448.72271886812
1559000  -1459.6207874511  1448.45965486447
1560000  -1462.74823510383  1449.82753942296
1561000  -1463.44704010062  1452.0084617581
1562000  -1462.32062610493  1453.21232935967
1563000  -1465.45153440212  1454.32177075123
1564000  -1462.84561157217  1453.34534106577
1565000  -1463.43633839443  1454.60773559
1566000  -1465.9950888295  1455.79837647449
1567000  -1467.51113464859  1454.88150122074
1568000  -1468.33148205094  1457.57092211972
1569000  -1468.20813907921  1456.42998373138
1570000  -1468.06364001816  1459.35302667539
1571000  -1471.50490607564  1459.95724393339
1572000  -1474.75775385234  1461.39775508266
1573000  -1469.40455161597  1462.10090618912
1574000  -1474.17792586822  1464.86632318585
1575000  -1471.73942522004  1465.07858218325
1576000  -1473.05714677604  1468.96821778135
1577000  -1476.1676643089  1468.58501115426
1578000  -1475.58515542704  1471.71432470254
1579000  -1473.64419235485  1469.72373244134
1580000  -1474.89731532342  1469.33970320462
1581000  -1475.83316993824  1470.34909712826
1582000  -1474.99584530751  1471.6137307394
1583000  -1477.62879418147  1471.03805663811
1584000  -1476.36739633721  1470.48253201704
1585000  -1479.09329066213  1475.77781232232
1586000  -1479.71284572802  1474.37625266196
1587000  -1482.38921287727  1473.53307421332
1588000  -1480.27317726057  1474.99751866445
1589000  -1484.15689554684  1477.45801356669
1590000  -1486.22207193014  1477.04724125829
1591000  -1481.18886497197  1478.24058527558
1592000  -1483.33505242035  1477.62684666354
1593000  -1481.95851676551  1479.41572026264
1594000  -1484.14954386174  1479.62349925381
1595000  -1489.10988907501  1482.65148868072
1596000  -1488.3019725644  1482.48768263765
1597000  -1489.8183199474  1481.5257161726
1598000  -1487.73948225632  1483.17661760983
1599000  -1490.81672858073  1486.12706363134
1600000  -1486.02839327643  1485.74800510599
1601000  -1488.70045286608  1485.46740936712
