# h-AlN/h-MoS2 thermostat-free NVE interfacial thermal relaxation
# Step time_ps T_MoS2_K T_AlN_K T_all_K E_MoS2_eV E_AlN_eV Etotal_eV PEtotal_eV KEtotal_eV E_LJ_eV Area_A2 Gap_A RMS_upperS_A RMS_AlN_A Epartition_error_eV Natoms T0_target_K DT0_target_K CHI LJMODE_code HOT_code SEED T_MoS2_target_K T_AlN_target_K N_MoS2 N_AlN
0                     0       318.58040340393       266.85283738142       299.99268406864      -8115.1674907046      -24273.382032168      -32388.549522873      -32806.682968899       418.13344602652      -264.51434725147       19451.936377515       3.7693085076234       2.2215440356157         2.21885543882  -8.7311491370201e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
100                  0.05       318.16488194869        264.6337159419       298.93373107428      -8115.1905090448      -24273.359173932      -32388.549682976       -32805.20714746       416.65746448356      -264.00728273216       19451.936377515       3.7700781288402       2.2203881270523        2.219535065678   5.0931703299284e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
200                   0.1       315.11881463262       270.45772783017       299.07847339699      -8115.3668585537      -24273.183866925      -32388.550725479      -32805.409933569       416.85920809063      -264.62181553631       19451.936377515       3.7715224902081       2.2187022292258       2.2213247718387   -2.182787284255e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
300                  0.15       317.75657376957       268.50930494821       300.07413371103      -8115.4705370442      -24273.078875637      -32388.549412682      -32806.796384209       418.24697152718      -265.07132981584       19451.936377515       3.7730300776383       2.2167696156393       2.2220140085871  -5.8207660913467e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
400                   0.2       319.45091122455       271.88716878152        302.3730027932      -8115.1152535078      -24273.435455812       -32388.55070932       -32810.00187249       421.45116317031      -264.60218812359       19451.936377515       3.7755064624194       2.2148614632665       2.2214977125471   9.0949470177293e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
500                  0.25       316.86353780878       273.70833028793       301.36793546454      -8115.2522991856      -24273.298627372      -32388.550926557       -32808.60121468       420.05028812255      -264.91812045451       19451.936377515       3.7761823829863       2.2143386190221       2.2201637605611   2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
600                   0.3       318.67085957317       271.16258250707       301.61246956629      -8115.4113133241      -24273.139095581      -32388.550408905      -32808.941531628       420.39112272307       -264.7979574837       19451.936377515       3.7757381058589       2.2129482624431       2.2171590710673  -2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
700                  0.35       317.73968765272       266.16923441588       299.22357496135      -8115.5848576994      -24272.965782084      -32388.550639784      -32805.612092197       417.06145241309       -264.4708110499       19451.936377515       3.7749936331421       2.2111631053693       2.2152386445062  -9.0949470177293e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
800                   0.4       319.98826295173       269.67070147154       301.91979633161      -8115.5529543913      -24272.997454723      -32388.550409115      -32809.369887615       420.81947850062      -265.21361065894       19451.936377515       3.7727227896569       2.2106873733553       2.2124172467759  -1.8189894035459e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
900                  0.45       318.13001153475        273.5938249106       302.13647382587      -8115.6879915934      -24272.863023397      -32388.551014991      -32809.672501214       421.12148622334      -265.13296400897       19451.936377515       3.7697899030889        2.209257438429       2.2085890241122    2.182787284255e-11                 10784                   300                    50                     1                     0                     0               8777777       317.95252225519       267.95252225519                  6912                  3872
