# h-AlN/h-MoS2 thermostat-free NVE interfacial thermal relaxation
# Step time_ps T_MoS2_K T_AlN_K T_all_K E_MoS2_eV E_AlN_eV Etotal_eV PEtotal_eV KEtotal_eV E_LJ_eV Area_A2 Gap_A RMS_upperS_A RMS_AlN_A Epartition_error_eV Natoms T0_target_K DT0_target_K CHI LJMODE_code HOT_code SEED T_MoS2_target_K T_AlN_target_K N_MoS2 N_AlN
0                     0       319.30263296617       263.14658545232       299.11868232979      -8119.6949080059       -24275.35412044      -32395.049028446      -32811.964280235       416.91525178944      -265.54882898655       19451.936377515       3.7713639344593       2.0636530028261       2.0717155455903  -5.0931703299284e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
100                  0.05       319.08117422385       260.64737637974       298.07711077154       -8119.627728553      -24275.420073261      -32395.047801814      -32810.511298518        415.4634967032      -265.31933012835       19451.936377515       3.7716286964353       2.0619166550882       2.0749583969014  -2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
200                   0.1       314.12169559602       269.30510092765        298.0127331359        -8119.87799567      -24275.172629634      -32395.050625304      -32810.424391677       415.37376637287      -265.82269376659       19451.936377515       3.7706076977623       2.0595596475068       2.0759880637629  -3.6379788070917e-12                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
300                  0.15       315.04856654704         261.620965797       295.86132936836      -8119.8092675912      -24275.236944608      -32395.046212199      -32807.421325875       412.37511367603      -265.85168479508       19451.936377515       3.7673984255055       2.0602685093495       2.0762040012042   6.9121597334743e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
400                   0.2        316.0658382839       267.85356215592       298.75943409996      -8120.4234072386      -24274.625108072       -32395.04851531      -32811.463042554       416.41452724417      -266.25793088183       19451.936377515       3.7620253115242        2.058233020706       2.0740391977792   5.0931703299284e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
500                  0.25       322.33587744553       268.44315782428       302.98855397516      -8120.5126596333      -24274.537930782      -32395.050590415      -32817.359716298       422.30912588268      -265.75669310671       19451.936377515       3.7556978482512       2.0572880807864       2.0698532563317   8.0035533756018e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
600                   0.3       317.11055857061       264.74789019804       298.29433820626      -8120.4126177639      -24274.637173172      -32395.049790936      -32810.816061876       415.76627093962      -265.73136928549       19451.936377515       3.7519018319162       2.0583346314747       2.0659262358702   3.2741809263825e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
700                  0.35       315.83652368229       267.68471729804       298.52384314643      -8120.5256945931      -24274.521071046      -32395.046765639      -32811.132923352       416.08615771223      -265.50344286467       19451.936377515       3.7514073213746       2.0574822455958        2.060612259211   5.0931703299284e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
800                   0.4       316.12975232374       267.99954378246       298.83885857922      -8120.6475491597      -24274.401747063      -32395.049296222       -32811.57452627       416.52523004785      -265.52660367637       19451.936377515       3.7523123576808       2.0568082726343       2.0561713581719   9.8225427791476e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
900                  0.45       321.11197553047       268.79733135456       302.34012491622      -8120.7920311382      -24274.258033566      -32395.050064705      -32816.455402291       421.40533758612      -265.53826807189       19451.936377515       3.7570280476225       2.0566908565671       2.0543260497256   2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1000                   0.5       316.81763605606       269.09403612144       299.69636142273      -8120.8480376916       -24274.20104867      -32395.049086361      -32812.769514286       417.72042792426      -265.59615808358       19451.936377515       3.7637867409577       2.0544868306915        2.054282317548   6.9121597334743e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1100                  0.55       318.54348944867       264.86265152511       299.27081704116      -8120.8571173767      -24274.192075208      -32395.049192585      -32812.176491583       417.12729899761      -265.41792996389       19451.936377515       3.7687211408007       2.0542165909312       2.0580213931465   1.8189894035459e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1200                   0.6       315.78985264243       271.50101522298       299.87624477736      -8121.1537019994      -24273.897355108      -32395.051057108      -32813.022208636       417.97115152836      -264.72897458879       19451.936377515       3.7726597601371       2.0522998310849       2.0619540850616   -2.182787284255e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1300                  0.65        318.1512111011       265.23921704584       299.13339757316      -8121.1597168856      -24273.887777365       -32395.04749425      -32811.983256325       416.93576207435      -264.74098098295       19451.936377515       3.7730413563804       2.0493203406166       2.0658424384446   5.8207660913467e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1400                   0.7       318.62901407697       271.98442939146       301.86585298058      -8121.4165476194      -24273.635112122      -32395.051659742      -32815.795951345       420.74429160289      -264.87121450183       19451.936377515       3.7726518419148       2.0498316416967       2.0688942805071   1.8189894035459e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1500                  0.75       314.54630669639       268.65472744633       298.06554963204      -8121.3252842093      -24273.723869393      -32395.049153603      -32810.496536249       415.44738264658      -265.08697049336       19451.936377515       3.7700801878188       2.0484177191649       2.0686588126453  -1.0913936421275e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
1600                   0.8       314.25177807862       264.53148902495       296.40489267421      -8121.4852599619      -24273.561947578       -32395.04720754      -32808.179946352        413.1327388125       -264.6793986335       19451.936377515       3.7637678566236       2.0479967582143       2.0668309402665   5.4569682106376e-11                 10784                   300                    50                     1                     0                     0               1999993       317.95252225519       267.95252225519                  6912                  3872
