# h-AlN/h-MoS2 thermostat-free NVE interfacial thermal relaxation
# Step time_ps T_MoS2_K T_AlN_K T_all_K E_MoS2_eV E_AlN_eV Etotal_eV PEtotal_eV KEtotal_eV E_LJ_eV Area_A2 Gap_A RMS_upperS_A RMS_AlN_A Epartition_error_eV Natoms T0_target_K DT0_target_K CHI LJMODE_code HOT_code SEED T_MoS2_target_K T_AlN_target_K N_MoS2 N_AlN
0                     0       323.37242802171       270.78181272166       304.47965810476      -8115.1571350277       -24271.85274039      -32387.009875418      -32811.397320343       424.38744492581      -264.96017334636       19451.936377515       3.7655436124703       2.1183702262355       2.1211274279615  -4.0017766878009e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
100                  0.05       319.60167792825       274.26630766902       303.31695032254      -8115.2175573339      -24271.793157783      -32387.010715116      -32809.777563816       422.76684869956      -265.75988494323       19451.936377515        3.768095517368       2.1179316985512       2.1218218084253  -2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
200                   0.1       317.65795100985       277.08798335173       303.08684181136      -8115.5097421756       -24271.49990726      -32387.009649435      -32809.455770098       422.44612066234      -265.43218132254       19451.936377515       3.7686963746583       2.1164257317463       2.1227773713512  -1.0913936421275e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
300                  0.15       318.31684525515       264.48139040829       298.98666171107      -8115.4303977982      -24271.576820367      -32387.007218165      -32803.738458013       416.73123984788      -264.91500048631       19451.936377515       3.7694806510433       2.1173272444858        2.124339713562    1.309672370553e-10                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
400                   0.2       319.66229574289        270.1339427247       301.88174009028      -8115.3297818605      -24271.681877556      -32387.011659417      -32807.778094666       420.76643524931      -264.81273543981       19451.936377515       3.7698533643112       2.1174185694825       2.1237877658189   3.6379788070917e-12                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
500                  0.25       318.50339486798       273.16117544969       302.22593753213      -8115.3967873597      -24271.613395756      -32387.010183116      -32808.256364939       421.24618182353      -265.40245716107       19451.936377515       3.7700295143249         2.11561478019       2.1243720365919  -2.9103830456734e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
600                   0.3       316.13984447668       268.61846462023       299.07929933124      -8115.4089038231       -24271.59903531      -32387.007939134      -32803.868298421       416.86035928782      -265.38050714929       19451.936377515       3.7721390138766       2.1160617093199       2.1240031567331   4.0017766878009e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
700                  0.35        317.0430356652       270.61717640132       300.37646489083      -8115.5967885017      -24271.411176923      -32387.007965425      -32805.676329822       418.66836439696      -265.55274206108       19451.936377515       3.7711865631629       2.1159586203615       2.1232409953394   7.2759576141834e-12                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
800                   0.4        318.2528841437       274.43882078242       302.52846695863      -8115.6197879871      -24271.391719202      -32387.011507189      -32808.679358201       421.66785101197      -265.21877482816       19451.936377515       3.7698677067967       2.1154894918121       2.1232788459937   -2.182787284255e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
900                  0.45       320.26638210124       270.39227612017       302.36976615461      -8115.5488418332      -24271.459438925      -32387.008280759      -32808.454932663       421.44665190414      -265.19794539634       19451.936377515       3.7688400200796       2.1155850510945       2.1216343264982                     0                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
1000                   0.5        318.9932031757       269.21987041309       301.13711782403      -8115.6511218381      -24271.357471401      -32387.008593239      -32806.737164931       419.72857169226      -265.26140697958       19451.936377515       3.7683617068878       2.1139320700528       2.1211313005574   7.2759576141834e-12                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
1100                  0.55        318.3512588089       275.20914172599       302.88181776024      -8115.8783892138      -24271.134490396      -32387.012879609       -32809.17323526       422.16035565018      -265.48321521093       19451.936377515       3.7680987401052       2.1149724721021       2.1205568342585   4.0017766878009e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
1200                   0.6        318.4032484682       272.26557931598       301.86391599243      -8115.8824369465      -24271.124980322      -32387.007417269      -32807.749009074       420.74159180528      -265.58961062734       19451.936377515       3.7678617889078       2.1150904392571       2.1199254682996   4.0017766878009e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
1300                  0.65       321.35861246442       270.27300113488       303.04480910566      -8115.6062710442      -24271.402751155      -32387.009022199      -32809.396557166       422.38753496671      -265.63197912062       19451.936377515       3.7669916750419       2.1121559999487       2.1205820210711   1.0913936421275e-11                 10784                   300                    50                     1                     0                     0               2444447       317.95252225519       267.95252225519                  6912                  3872
