# h-AlN/h-MoS2 thermostat-free NVE interfacial thermal relaxation
# Step time_ps T_MoS2_K T_AlN_K T_all_K E_MoS2_eV E_AlN_eV Etotal_eV PEtotal_eV KEtotal_eV E_LJ_eV Area_A2 Gap_A RMS_upperS_A RMS_AlN_A Epartition_error_eV Natoms T0_target_K DT0_target_K CHI LJMODE_code HOT_code SEED T_MoS2_target_K T_AlN_target_K N_MoS2 N_AlN
0                     0       315.32291477193        263.4426552581       296.70018713495      -8114.1482521011      -24276.228999749       -32390.37725185      -32803.921575667       413.54432381779      -265.64546330085       19451.936377515       3.7697650575721       2.0837073263951       2.0868814902721   3.6379788070917e-12                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
100                  0.05       317.73950036065       268.97380785329        300.2398078515      -8114.2722176242       -24276.10727581      -32390.379493435      -32808.857383591       418.47789015604      -265.32711619898       19451.936377515       3.7654593700473       2.0811393525547       2.0900898937337   1.4551915228367e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
200                   0.1       316.03753969352       267.04536093903        298.4578055156      -8114.4426366129      -24275.936825217       -32390.37946183      -32806.373575491       415.99411366045      -264.99522770341       19451.936377515       3.7628830980092       2.0812895977581       2.0927132601797   8.0035533756018e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
300                  0.15       322.65826936541       269.04829388932       303.41630543692      -8114.5043850683      -24275.877058919      -32390.381443988      -32813.286775052        422.9053310645      -265.38526513018       19451.936377515       3.7606615753628       2.0788316940254       2.0916943692154   6.9121597334743e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
400                   0.2       317.37924284077       261.86773569763       297.45348861484      -8114.8630267793      -24275.513496986      -32390.376523765      -32804.970808333       414.59428456822      -265.52798658626       19451.936377515       3.7571460022364       2.0804261755539       2.0884286998711  -9.8225427791476e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
500                  0.25       321.38714176741       270.31167437339       303.05314706552      -8114.9047853532      -24275.477584476      -32390.382369829      -32812.781526346       422.39915651642      -265.25119675571       19451.936377515        3.758408953889       2.0796013537753       2.0834028794751  -3.6379788070917e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
600                   0.3       317.04163401119       267.10480668508       299.12146334886      -8114.9110310553      -24275.467402198      -32390.378433254      -32807.297561261        416.9191280076      -265.33951131852       19451.936377515       3.7586608621737       2.0780367323982       2.0774392807559  -4.0017766878009e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
700                  0.35       319.57092332043       266.94274464636       300.69091853842      -8114.9859622744       -24275.39276882      -32390.378731095      -32809.485384804       419.10665370954      -265.01665381624       19451.936377515       3.7607687525143       2.0808118253293       2.0731917712595  -4.7293724492192e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
800                   0.4       318.70067755813       267.97477358493       300.50634260735      -8114.6812468957      -24275.698797461      -32390.380044356      -32809.229433892       418.84938953542       -265.3147770917       19451.936377515       3.7659690710851       2.0791310522418       2.0696410886033                     0                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
900                  0.45       324.78105946188       266.80893296526       303.97982964562      -8114.8031579305      -24275.578052433      -32390.381210364      -32814.071988313       423.69077794976      -265.43385493526       19451.936377515       3.7684383428766       2.0776869353571       2.0677854109546   3.2741809263825e-11                 10784                   300                    50                     1                     0                     0               1000002       317.95252225519       267.95252225519                  6912                  3872
